87.2265	95.0679	276.25	497.156	679.908	839.499	839.499	679.908	497.156	276.25	95.0679	87.2265
91.5527	227.295	497.156	839.499	1201.63	1421.76	1421.76	1201.63	839.499	497.156	227.295	91.5527
95.0679	339.409	679.908	1201.63	1669.46	2321.63	2321.63	1669.46	1201.63	679.908	339.409	95.0679
98.4156	420.992	839.499	1421.76	2321.63	4964.37	4964.37	2321.63	1421.76	839.499	420.992	98.4156
98.4156	420.992	839.499	1421.76	2321.63	4964.37	4964.37	2321.63	1421.76	839.499	420.992	98.4156
95.0679	339.409	679.908	1201.63	1669.46	2321.63	2321.63	1669.46	1201.63	679.908	339.409	95.0679
91.5527	227.295	497.156	839.499	1201.63	1421.76	1421.76	1201.63	839.499	497.156	227.295	91.5527
87.2265	95.0679	276.25	497.156	679.908	839.499	839.499	679.908	497.156	276.25	95.0679	87.2265
